date,pc,logon
06/01/2010 14:13:12,4057,1
06/01/2010 14:27:17,4057,0
06/01/2010 17:09:55,1592,1
06/01/2010 17:37:56,1592,0
06/01/2010 18:32:24,3883,0
06/01/2010 21:23:00,1950,1
06/01/2010 21:40:23,1950,0
06/02/2010 01:27:55,4804,1
06/02/2010 01:35:19,4804,0
06/02/2010 07:25:58,3883,1
06/02/2010 07:53:07,0029,1
06/02/2010 08:00:47,0029,0
06/02/2010 08:32:39,3022,1
06/02/2010 08:40:27,3022,0
06/02/2010 12:03:20,2137,1
06/02/2010 12:25:58,2137,0
06/02/2010 12:35:28,1011,1
06/02/2010 12:57:34,1011,0
06/02/2010 14:54:50,0312,1
06/02/2010 15:02:58,0312,0
06/02/2010 15:22:33,3176,1
06/02/2010 16:03:46,3176,0
06/02/2010 16:13:38,3990,1
06/02/2010 16:43:35,3990,0
06/02/2010 17:12:45,3192,1
06/02/2010 17:50:42,3192,0
06/02/2010 18:31:10,4239,1
06/02/2010 18:38:05,3883,0
06/02/2010 19:07:30,4239,0
06/03/2010 07:32:25,3883,1
06/03/2010 11:10:40,3033,1
06/03/2010 11:13:04,3033,0
06/03/2010 12:14:30,2083,1
06/03/2010 12:23:50,2083,0
06/03/2010 14:31:52,4577,1
06/03/2010 14:47:19,4577,0
06/03/2010 18:28:40,3883,0
06/03/2010 21:22:50,2488,1
06/03/2010 21:25:35,2488,0
06/03/2010 21:44:43,0433,1
06/03/2010 22:23:40,0433,0
06/04/2010 04:49:50,2396,1
06/04/2010 05:24:00,2396,0
06/04/2010 07:16:57,3947,1
06/04/2010 07:19:45,3947,0
06/04/2010 07:24:31,3883,1
06/04/2010 14:07:49,1738,1
06/04/2010 14:27:31,1738,0
06/04/2010 18:32:55,3883,0
06/07/2010 07:24:20,3883,1
06/07/2010 08:09:48,3784,1
06/07/2010 08:23:26,3784,0
06/07/2010 08:52:08,0134,1
06/07/2010 09:22:06,0134,0
06/07/2010 10:03:19,3069,1
06/07/2010 10:19:09,3069,0
06/07/2010 13:54:32,1649,1
06/07/2010 13:55:31,1021,1
06/07/2010 14:25:12,1021,0
06/07/2010 14:33:09,1649,0
06/07/2010 17:26:16,4069,1
06/07/2010 17:46:46,4069,0
06/07/2010 18:32:32,3883,0
06/08/2010 01:56:05,2173,1
06/08/2010 02:27:36,2173,0
06/08/2010 05:48:06,0318,1
06/08/2010 06:17:19,0318,0
06/08/2010 07:25:58,3883,1
06/08/2010 18:16:46,0410,1
06/08/2010 18:22:49,0410,0
06/08/2010 18:28:22,3883,0
06/08/2010 22:41:32,1950,1
06/08/2010 22:48:32,1950,0
06/08/2010 22:56:00,0845,1
06/08/2010 23:00:55,0845,0
06/09/2010 00:29:35,3980,1
06/09/2010 00:39:35,3980,0
06/09/2010 03:05:48,0462,1
06/09/2010 03:21:58,0462,0
06/09/2010 07:31:37,3883,1
06/09/2010 08:01:35,3040,1
06/09/2010 08:19:09,3040,0
06/09/2010 11:10:48,2359,1
06/09/2010 11:24:03,0381,1
06/09/2010 11:37:27,2359,0
06/09/2010 11:52:26,0381,0
06/09/2010 18:35:29,3883,0
06/09/2010 21:39:25,3022,1
06/09/2010 22:11:53,3022,0
06/10/2010 00:34:32,0311,1
06/10/2010 00:40:14,0311,0
06/10/2010 07:35:02,3883,1
06/10/2010 08:34:37,1569,1
06/10/2010 09:13:41,1569,0
06/10/2010 14:19:31,4887,1
06/10/2010 14:54:18,2707,1
06/10/2010 15:03:35,4887,0
06/10/2010 15:24:11,2707,0
06/10/2010 18:27:42,3883,0
06/10/2010 18:37:26,3916,1
06/10/2010 19:11:43,3916,0
06/10/2010 21:01:08,2149,1
06/10/2010 21:25:04,2149,0
06/11/2010 04:18:35,0799,1
06/11/2010 04:22:15,0799,0
06/11/2010 06:32:27,4606,1
06/11/2010 06:55:44,4606,0
06/11/2010 07:24:25,3883,1
06/11/2010 07:26:20,1877,1
06/11/2010 07:55:14,1877,0
06/11/2010 13:50:46,2121,1
06/11/2010 14:21:34,2121,0
06/11/2010 18:39:23,3883,0
06/11/2010 20:33:02,1337,1
06/11/2010 20:51:56,1337,0
06/11/2010 21:41:02,1120,1
06/11/2010 22:01:31,1120,0
06/14/2010 02:06:53,3041,1
06/14/2010 02:48:49,3041,0
06/14/2010 07:33:33,3883,1
06/14/2010 13:18:42,1078,1
06/14/2010 14:02:32,2785,1
06/14/2010 14:15:36,1078,0
06/14/2010 14:21:32,3620,1
06/14/2010 14:43:31,2785,0
06/14/2010 14:53:08,3620,0
06/14/2010 17:26:12,2700,1
06/14/2010 17:52:44,2700,0
06/14/2010 18:25:33,3883,0
06/14/2010 21:53:45,2437,1
06/14/2010 22:03:26,1529,1
06/14/2010 22:37:28,2437,0
06/14/2010 22:42:50,1529,0
06/15/2010 03:41:04,4788,1
06/15/2010 04:03:31,4788,0
06/15/2010 07:21:57,3883,1
06/15/2010 10:48:57,0912,1
06/15/2010 11:32:37,0912,0
06/15/2010 12:54:46,0845,1
06/15/2010 13:12:35,2560,1
06/15/2010 13:17:13,0845,0
06/15/2010 13:20:05,2560,0
06/15/2010 18:27:39,4147,1
06/15/2010 18:37:53,3883,0
06/15/2010 18:38:08,4147,0
06/15/2010 18:50:37,3885,1
06/15/2010 19:12:55,3885,0
06/16/2010 06:02:23,2044,1
06/16/2010 06:38:30,2044,0
06/16/2010 07:29:11,3883,1
06/16/2010 11:51:51,0198,1
06/16/2010 12:12:41,0198,0
06/16/2010 16:07:07,1589,1
06/16/2010 16:18:04,1589,0
06/16/2010 18:26:01,3883,0
06/16/2010 19:45:18,1174,1
06/16/2010 20:11:09,1174,0
06/16/2010 20:23:10,0462,1
06/16/2010 20:53:41,0462,0
06/16/2010 22:06:14,2506,1
06/16/2010 22:37:49,2506,0
06/16/2010 23:48:49,1261,1
06/16/2010 23:56:47,1261,0
06/17/2010 02:04:14,4759,1
06/17/2010 02:17:43,4759,0
06/17/2010 04:59:27,1112,1
06/17/2010 05:24:13,1112,0
06/17/2010 07:39:57,3883,1
06/17/2010 08:39:14,0964,1
06/17/2010 09:23:46,0964,0
06/17/2010 13:56:31,3096,1
06/17/2010 14:19:37,3096,0
06/17/2010 18:33:23,3883,0
06/18/2010 07:28:44,3883,1
06/18/2010 16:35:42,3425,1
06/18/2010 16:42:09,3425,0
06/18/2010 18:36:19,3883,0
06/18/2010 19:45:46,2643,1
06/18/2010 20:08:56,2643,0
06/21/2010 04:20:55,3039,1
06/21/2010 04:28:18,3039,0
06/21/2010 06:35:24,1649,1
06/21/2010 07:13:21,4463,1
06/21/2010 07:15:49,1649,0
06/21/2010 07:27:31,3883,1
06/21/2010 07:37:12,4463,0
06/21/2010 10:32:46,2079,1
06/21/2010 10:53:42,2079,0
06/21/2010 13:49:24,2462,1
06/21/2010 14:33:41,2462,0
06/21/2010 16:41:08,4272,1
06/21/2010 17:07:37,4272,0
06/21/2010 18:21:51,1306,1
06/21/2010 18:25:26,3883,0
06/21/2010 18:32:04,1665,1
06/21/2010 18:55:42,1306,0
06/21/2010 19:11:51,1665,0
06/21/2010 22:28:58,4690,1
06/21/2010 23:13:55,4690,0
06/21/2010 23:19:46,3620,1
06/21/2010 23:25:11,3620,0
06/22/2010 05:23:43,3405,1
06/22/2010 06:05:39,3405,0
06/22/2010 07:30:10,3883,1
06/22/2010 16:15:21,1005,1
06/22/2010 16:52:10,4873,1
06/22/2010 16:53:51,1005,0
06/22/2010 17:31:54,4873,0
06/22/2010 18:36:21,3883,0
06/22/2010 20:13:16,2670,1
06/22/2010 20:48:21,2670,0
06/23/2010 05:11:10,3545,1
06/23/2010 05:54:18,3545,0
06/23/2010 07:24:36,3883,1
06/23/2010 18:26:43,3883,0
06/23/2010 20:47:34,1308,1
06/23/2010 21:22:24,1308,0
06/24/2010 02:00:57,3521,1
06/24/2010 02:08:37,3521,0
06/24/2010 03:48:38,3491,1
06/24/2010 03:57:33,3491,0
06/24/2010 07:27:17,3883,1
06/24/2010 09:28:50,3096,1
06/24/2010 09:51:21,3096,0
06/24/2010 10:23:20,4187,1
06/24/2010 10:48:12,4187,0
06/24/2010 18:26:31,3883,0
06/25/2010 00:01:56,3293,1
06/25/2010 00:42:18,3293,0
06/25/2010 01:49:55,4661,1
06/25/2010 02:11:48,4661,0
06/25/2010 03:06:09,0316,1
06/25/2010 03:22:32,0316,0
06/25/2010 05:02:50,4739,1
06/25/2010 05:37:33,4739,0
06/25/2010 07:11:52,4724,1
06/25/2010 07:19:40,4724,0
06/25/2010 07:24:49,3883,1
06/25/2010 11:20:17,2718,1
06/25/2010 11:55:57,2718,0
06/25/2010 13:30:01,4171,1
06/25/2010 13:43:14,4171,0
06/25/2010 13:54:41,0665,1
06/25/2010 14:18:11,0665,0
06/25/2010 16:14:24,4462,1
06/25/2010 16:50:46,4462,0
06/25/2010 18:25:51,3615,1
06/25/2010 18:26:42,3883,0
06/25/2010 18:35:03,3615,0
06/28/2010 04:05:43,2437,1
06/28/2010 04:08:43,4291,1
06/28/2010 04:42:55,2437,0
06/28/2010 04:46:08,4291,0
06/28/2010 06:45:28,3039,1
06/28/2010 06:47:05,3039,0
06/28/2010 07:28:07,3883,1
06/28/2010 10:19:36,2015,1
06/28/2010 10:58:13,2015,0
06/28/2010 18:30:12,3883,0
06/29/2010 01:25:34,1189,1
06/29/2010 02:06:07,1189,0
06/29/2010 06:41:39,4863,1
06/29/2010 07:14:33,4863,0
06/29/2010 07:34:18,3883,1
06/29/2010 07:54:31,4625,1
06/29/2010 08:15:48,4625,0
06/29/2010 13:15:56,2665,1
06/29/2010 13:51:14,0002,1
06/29/2010 13:51:50,0002,0
06/29/2010 13:58:15,2665,0
06/29/2010 14:56:39,1174,1
06/29/2010 15:33:32,1174,0
06/29/2010 16:55:49,0149,1
06/29/2010 17:03:25,0149,0
06/29/2010 18:39:33,3883,0
06/30/2010 03:04:48,0115,1
06/30/2010 03:33:26,0115,0
06/30/2010 04:01:38,4365,1
06/30/2010 04:25:51,4365,0
06/30/2010 06:31:36,2630,1
06/30/2010 07:10:12,3872,1
06/30/2010 07:10:39,2630,0
06/30/2010 07:31:38,3872,0
06/30/2010 07:38:43,3883,1
06/30/2010 13:55:31,1324,1
06/30/2010 14:09:30,1324,0
06/30/2010 18:34:49,3883,0
06/30/2010 23:40:10,2332,1
07/01/2010 00:10:19,2332,0
07/01/2010 00:58:42,0174,1
07/01/2010 01:20:05,0174,0
07/01/2010 03:54:44,0726,1
07/01/2010 04:16:44,0726,0
07/01/2010 05:51:03,0820,1
07/01/2010 06:20:14,0820,0
07/01/2010 06:49:04,2149,1
07/01/2010 07:14:23,2149,0
07/01/2010 07:26:54,3883,1
07/01/2010 07:27:46,0035,1
07/01/2010 07:36:36,0035,0
07/01/2010 09:44:01,1374,1
07/01/2010 09:46:34,1374,0
07/01/2010 10:18:02,4600,1
07/01/2010 10:28:04,4600,0
07/01/2010 18:09:15,2881,1
07/01/2010 18:29:29,3883,0
07/01/2010 18:52:00,2881,0
07/02/2010 00:18:11,3302,1
07/02/2010 00:43:55,3302,0
07/02/2010 00:56:17,0081,1
07/02/2010 01:11:28,0081,0
07/02/2010 05:53:36,0544,1
07/02/2010 06:29:03,0544,0
07/02/2010 07:31:43,3883,1
07/02/2010 14:13:28,0696,1
07/02/2010 14:20:26,0696,0
07/02/2010 14:33:31,3058,1
07/02/2010 14:50:37,3058,0
07/02/2010 16:43:43,3464,1
07/02/2010 16:51:26,3464,0
07/02/2010 18:34:55,3883,0
07/02/2010 19:17:32,3490,1
07/02/2010 20:00:00,3490,0
07/02/2010 21:59:17,0590,1
07/02/2010 22:24:34,0590,0
07/06/2010 07:34:46,3883,1
07/06/2010 10:28:48,4423,1
07/06/2010 10:43:51,4423,0
07/06/2010 12:31:56,1583,1
07/06/2010 12:49:05,1583,0
07/06/2010 16:46:26,0237,1
07/06/2010 16:52:57,0237,0
07/06/2010 18:34:23,3883,0
07/06/2010 19:41:48,3607,1
07/06/2010 20:00:05,3607,0
07/06/2010 23:31:21,1438,1
07/07/2010 00:00:29,1438,0
07/07/2010 01:39:56,0211,1
07/07/2010 02:04:25,0211,0
07/07/2010 07:24:34,3883,1
07/07/2010 11:00:06,1155,1
07/07/2010 11:44:00,1155,0
07/07/2010 14:59:17,0806,1
07/07/2010 15:19:18,0806,0
07/07/2010 18:36:17,3883,0
07/08/2010 01:29:07,0726,1
07/08/2010 02:06:15,0726,0
07/08/2010 03:46:57,3714,1
07/08/2010 03:50:11,3714,0
07/08/2010 06:12:24,1945,1
07/08/2010 06:55:08,1945,0
07/08/2010 07:29:52,3883,1
07/08/2010 18:35:19,3883,0
07/09/2010 03:53:39,1700,1
07/09/2010 04:34:59,1700,0
07/09/2010 06:35:43,1069,1
07/09/2010 06:49:34,1069,0
07/09/2010 07:25:23,3883,1
07/09/2010 08:32:38,0054,1
07/09/2010 09:13:43,0054,0
07/09/2010 11:45:54,1922,1
07/09/2010 12:00:27,1922,0
07/09/2010 16:34:05,2771,1
07/09/2010 16:39:40,2771,0
07/09/2010 17:11:18,0839,1
07/09/2010 17:43:25,0839,0
07/09/2010 18:00:00,0316,1
07/09/2010 18:28:53,3883,0
07/09/2010 18:34:34,0316,0
07/09/2010 20:12:39,4361,1
07/09/2010 20:14:08,4361,0
07/12/2010 00:27:05,3993,1
07/12/2010 01:11:21,3993,0
07/12/2010 02:09:28,3675,1
07/12/2010 02:23:17,3675,0
07/12/2010 05:19:47,4642,1
07/12/2010 05:28:44,4642,0
07/12/2010 07:36:32,3883,1
07/12/2010 15:57:14,4532,1
07/12/2010 15:58:57,4532,0
07/12/2010 18:25:37,3883,0
07/12/2010 19:14:43,0335,1
07/12/2010 19:45:15,0335,0
07/13/2010 03:11:21,3570,1
07/13/2010 03:15:42,3570,0
07/13/2010 05:40:55,4423,1
07/13/2010 06:06:36,4423,0
07/13/2010 06:58:33,2477,1
07/13/2010 07:26:20,3883,1
07/13/2010 07:27:29,2477,0
07/13/2010 09:04:29,0562,1
07/13/2010 10:01:10,0562,0
07/13/2010 18:33:59,3883,0
07/13/2010 21:17:15,2703,1
07/13/2010 21:41:52,2703,0
07/14/2010 02:29:04,2526,1
07/14/2010 03:00:26,2526,0
07/14/2010 05:26:40,0053,1
07/14/2010 05:57:54,0053,0
07/14/2010 07:26:48,3883,1
07/14/2010 09:40:31,3234,1
07/14/2010 10:23:29,3234,0
07/14/2010 12:39:15,4978,1
07/14/2010 13:28:12,4978,0
07/14/2010 13:49:14,0775,1
07/14/2010 13:52:35,0775,0
07/14/2010 15:52:54,0632,1
07/14/2010 16:07:54,0632,0
07/14/2010 18:29:22,3883,0
07/14/2010 19:14:34,3326,1
07/14/2010 19:32:52,3326,0
07/14/2010 20:44:50,2780,1
07/14/2010 21:20:15,2780,0
07/15/2010 04:53:32,2718,1
07/15/2010 05:13:50,2718,0
07/15/2010 07:32:54,3883,1
07/15/2010 09:51:09,0574,1
07/15/2010 10:27:32,0574,0
07/15/2010 16:36:13,1436,1
07/15/2010 17:13:12,0433,1
07/15/2010 17:19:27,1436,0
07/15/2010 17:53:59,0433,0
07/15/2010 18:35:21,3883,0
07/16/2010 00:03:42,1075,1
07/16/2010 00:38:24,1075,0
07/16/2010 01:07:35,4171,1
07/16/2010 01:28:58,4296,1
07/16/2010 01:32:58,4171,0
07/16/2010 01:41:07,4296,0
07/16/2010 07:38:42,3883,1
07/16/2010 08:25:40,2701,1
07/16/2010 09:04:28,2701,0
07/16/2010 12:03:16,3185,1
07/16/2010 12:34:22,3185,0
07/16/2010 14:56:24,4319,1
07/16/2010 15:22:11,4319,0
07/16/2010 18:26:44,3883,0
07/16/2010 19:55:03,2171,1
07/16/2010 20:27:23,2171,0
07/16/2010 22:13:14,3013,1
07/16/2010 22:48:46,3013,0
07/19/2010 07:33:07,3883,1
07/19/2010 11:09:57,0797,1
07/19/2010 11:37:56,0797,0
07/19/2010 13:58:42,4905,1
07/19/2010 14:36:08,4905,0
07/19/2010 16:50:22,2015,1
07/19/2010 17:10:59,2015,0
07/19/2010 17:31:57,0002,1
07/19/2010 17:45:42,0002,0
07/19/2010 18:31:38,3883,0
07/19/2010 19:32:08,3822,1
07/19/2010 19:59:51,4291,1
07/19/2010 20:06:08,4291,0
07/19/2010 20:07:32,3822,0
07/20/2010 01:53:39,3456,1
07/20/2010 02:11:06,3456,0
07/20/2010 02:17:38,4962,1
07/20/2010 02:36:16,4962,0
07/20/2010 07:28:31,3883,1
07/20/2010 12:21:32,2173,1
07/20/2010 12:39:03,2173,0
07/20/2010 13:07:48,1139,1
07/20/2010 13:12:00,1139,0
07/20/2010 13:53:17,1985,1
07/20/2010 14:27:08,1985,0
07/20/2010 18:36:19,3883,0
07/20/2010 22:32:17,1300,1
07/20/2010 23:03:31,1300,0
07/21/2010 03:24:18,2044,1
07/21/2010 04:08:44,2044,0
07/21/2010 04:30:03,0593,1
07/21/2010 05:09:39,0593,0
07/21/2010 07:26:23,3883,1
07/21/2010 12:40:38,3459,1
07/21/2010 12:55:02,3459,0
07/21/2010 13:10:22,0714,1
07/21/2010 13:19:22,0714,0
07/21/2010 16:23:09,1430,1
07/21/2010 16:45:17,1430,0
07/21/2010 18:00:42,1120,1
07/21/2010 18:08:57,1120,0
07/21/2010 18:23:22,4046,1
07/21/2010 18:32:25,3883,0
07/21/2010 18:59:40,4046,0
07/21/2010 19:05:20,3251,1
07/21/2010 19:44:17,3251,0
07/22/2010 01:40:20,0433,1
07/22/2010 01:40:47,1057,1
07/22/2010 01:51:23,3531,1
07/22/2010 01:53:01,1057,0
07/22/2010 02:02:53,0433,0
07/22/2010 02:04:33,3531,0
07/22/2010 07:36:19,3883,1
07/22/2010 07:39:31,3240,1
07/22/2010 07:48:22,3240,0
07/22/2010 11:00:29,2809,1
07/22/2010 11:10:50,2809,0
07/22/2010 12:42:22,3105,1
07/22/2010 13:01:12,3105,0
07/22/2010 18:33:41,3883,0
07/22/2010 21:33:12,3364,1
07/22/2010 21:34:00,2166,1
07/22/2010 21:54:39,3364,0
07/22/2010 22:05:08,2166,0
07/23/2010 01:05:00,3464,1
07/23/2010 01:43:32,3464,0
07/23/2010 02:05:23,3651,1
07/23/2010 02:34:53,3651,0
07/23/2010 05:26:34,2033,1
07/23/2010 05:32:36,2033,0
07/23/2010 07:35:33,3883,1
07/23/2010 08:15:11,1917,1
07/23/2010 08:37:08,1917,0
07/23/2010 12:13:08,1646,1
07/23/2010 12:19:34,1646,0
07/23/2010 12:26:14,3959,1
07/23/2010 12:34:45,3782,1
07/23/2010 12:45:23,3782,0
07/23/2010 13:07:34,3959,0
07/23/2010 18:25:46,3883,0
07/26/2010 04:20:00,1343,1
07/26/2010 04:44:38,1343,0
07/26/2010 05:20:34,2785,1
07/26/2010 05:36:55,2785,0
07/26/2010 07:21:46,3883,1
07/26/2010 16:48:57,1306,1
07/26/2010 17:16:34,1306,0
07/26/2010 17:19:06,4658,1
07/26/2010 17:25:22,4115,1
07/26/2010 17:30:53,4115,0
07/26/2010 17:58:06,4658,0
07/26/2010 18:36:31,3883,0
07/26/2010 20:54:53,4228,1
07/26/2010 20:56:25,4228,0
07/27/2010 02:28:18,2350,1
07/27/2010 02:55:07,2350,0
07/27/2010 03:09:06,0686,1
07/27/2010 03:12:45,2605,1
07/27/2010 03:17:46,2605,0
07/27/2010 03:24:44,2793,1
07/27/2010 03:52:53,0686,0
07/27/2010 04:01:13,2793,0
07/27/2010 06:05:02,4239,1
07/27/2010 06:49:38,4239,0
07/27/2010 07:28:43,3883,1
07/27/2010 08:01:04,3990,1
07/27/2010 08:44:41,3990,0
07/27/2010 10:50:19,1155,1
07/27/2010 11:08:07,1155,0
07/27/2010 11:46:20,1213,1
07/27/2010 12:24:24,2216,1
07/27/2010 12:28:10,1213,0
07/27/2010 12:49:05,2216,0
07/27/2010 14:44:29,2221,1
07/27/2010 14:59:32,2221,0
07/27/2010 17:58:28,3140,1
07/27/2010 18:30:22,3883,0
07/27/2010 18:31:01,3140,0
07/27/2010 21:58:41,1581,1
07/27/2010 22:06:19,1581,0
07/28/2010 01:43:04,2020,1
07/28/2010 01:48:36,2020,0
07/28/2010 04:46:19,2332,1
07/28/2010 05:06:48,2332,0
07/28/2010 07:20:53,1147,1
07/28/2010 07:35:40,3883,1
07/28/2010 07:52:53,1147,0
07/28/2010 14:54:00,2044,1
07/28/2010 15:18:04,2044,0
07/28/2010 17:26:12,1542,1
07/28/2010 18:11:50,1542,0
07/28/2010 18:26:26,3883,0
07/28/2010 21:36:10,0268,1
07/28/2010 21:48:09,0268,0
07/29/2010 03:52:12,3835,1
07/29/2010 04:13:38,3835,0
07/29/2010 05:21:55,1212,1
07/29/2010 05:46:13,1212,0
07/29/2010 07:20:11,3883,1
07/29/2010 11:43:11,2745,1
07/29/2010 11:47:31,2745,0
07/29/2010 14:07:06,2550,1
07/29/2010 14:12:02,2550,0
07/29/2010 14:25:48,2751,1
07/29/2010 15:00:06,2751,0
07/29/2010 15:08:41,0160,1
07/29/2010 15:34:28,0160,0
07/29/2010 18:33:54,1575,1
07/29/2010 18:34:58,3883,0
07/29/2010 18:38:29,1575,0
07/29/2010 20:50:01,3165,1
07/29/2010 21:16:45,3165,0
07/30/2010 00:51:13,3959,1
07/30/2010 01:31:01,3959,0
07/30/2010 02:47:13,0017,1
07/30/2010 03:12:10,1731,1
07/30/2010 03:13:17,0017,0
07/30/2010 03:23:09,2202,1
07/30/2010 03:43:27,1731,0
07/30/2010 03:59:30,2202,0
07/30/2010 07:01:54,2198,1
07/30/2010 07:36:06,3883,1
07/30/2010 07:41:37,2198,0
07/30/2010 08:07:44,3425,1
07/30/2010 08:17:19,3425,0
07/30/2010 08:32:49,1532,1
07/30/2010 08:42:52,1532,0
07/30/2010 09:41:02,4944,1
07/30/2010 09:57:09,4944,0
07/30/2010 11:53:33,4725,1
07/30/2010 12:07:02,4725,0
07/30/2010 12:22:35,4367,1
07/30/2010 12:46:36,4367,0
07/30/2010 15:04:51,4650,1
07/30/2010 15:12:14,2493,1
07/30/2010 15:43:52,4650,0
07/30/2010 15:47:29,2493,0
07/30/2010 18:29:45,3883,0
07/30/2010 18:32:49,1744,1
07/30/2010 18:57:09,1744,0
07/30/2010 19:31:37,3757,1
07/30/2010 19:35:44,3757,0
07/30/2010 20:08:11,3992,1
07/30/2010 20:18:04,3992,0
08/02/2010 07:27:12,3883,1
08/02/2010 11:10:00,3167,1
08/02/2010 11:19:58,3167,0
08/02/2010 15:13:50,3872,1
08/02/2010 15:16:53,3872,0
08/02/2010 18:34:35,3883,0
08/02/2010 20:42:55,2501,1
08/02/2010 21:06:42,2501,0
08/02/2010 22:42:03,3039,1
08/02/2010 23:00:31,3039,0
08/02/2010 23:16:12,0028,1
08/02/2010 23:45:42,0028,0
08/03/2010 02:34:21,0659,1
08/03/2010 03:09:00,0659,0
08/03/2010 03:32:42,2420,1
08/03/2010 04:13:12,2420,0
08/03/2010 04:44:02,4606,1
08/03/2010 05:10:43,4606,0
08/03/2010 07:32:14,3883,1
08/03/2010 07:40:13,0381,1
08/03/2010 08:04:49,0381,0
08/03/2010 11:00:55,4867,1
08/03/2010 11:16:17,4867,0
08/03/2010 14:43:41,4040,1
08/03/2010 14:48:59,4040,0
08/03/2010 16:03:02,1308,1
08/03/2010 16:39:07,1308,0
08/03/2010 18:10:53,4117,1
08/03/2010 18:22:10,4117,0
08/03/2010 18:36:08,3883,0
08/03/2010 21:41:31,0174,1
08/03/2010 22:22:46,0174,0
08/03/2010 22:43:12,0686,1
08/03/2010 23:10:36,0686,0
08/04/2010 07:27:50,3883,1
08/04/2010 12:05:06,0198,1
08/04/2010 12:07:03,0198,0
08/04/2010 18:30:06,3883,0
08/04/2010 19:09:35,0574,1
08/04/2010 19:24:02,0574,0
08/05/2010 07:33:44,3883,1
08/05/2010 08:04:54,1350,1
08/05/2010 08:19:04,1350,0
08/05/2010 10:32:59,2382,1
08/05/2010 11:05:52,2382,0
08/05/2010 11:06:23,3782,1
08/05/2010 11:28:16,3782,0
08/05/2010 15:29:46,3489,1
08/05/2010 15:58:03,3489,0
08/05/2010 18:25:25,3883,0
08/05/2010 19:25:18,0431,1
08/05/2010 19:31:19,0431,0
08/05/2010 20:33:55,0696,1
08/05/2010 20:40:02,0696,0
08/06/2010 01:55:52,4327,1
08/06/2010 02:29:58,4327,0
08/06/2010 05:17:41,4319,1
08/06/2010 06:02:03,4319,0
08/06/2010 07:22:37,3883,1
08/06/2010 07:40:13,3310,1
08/06/2010 08:24:53,3310,0
08/06/2010 08:54:00,3656,1
08/06/2010 09:08:22,3656,0
08/06/2010 11:56:16,0585,1
08/06/2010 12:02:36,0585,0
08/06/2010 13:38:23,0633,1
08/06/2010 13:39:11,4047,1
08/06/2010 13:43:17,4047,0
08/06/2010 13:44:23,0633,0
08/06/2010 16:50:39,2396,1
08/06/2010 17:08:13,2396,0
08/06/2010 18:38:14,3883,0
08/06/2010 18:51:27,0281,1
08/06/2010 18:59:38,0590,1
08/06/2010 19:05:42,0281,0
08/06/2010 19:34:33,0590,0
08/09/2010 00:18:52,2437,1
08/09/2010 00:25:22,2437,0
08/09/2010 02:52:07,0411,1
08/09/2010 03:20:36,0411,0
08/09/2010 03:41:11,2027,1
08/09/2010 04:20:31,2027,0
08/09/2010 07:30:46,3883,1
08/09/2010 09:37:20,2485,1
08/09/2010 09:42:25,2485,0
08/09/2010 11:25:01,0811,1
08/09/2010 12:23:23,0811,0
08/09/2010 18:28:26,3883,0
08/10/2010 05:13:34,3676,1
08/10/2010 05:30:22,3676,0
08/10/2010 07:26:32,3883,1
08/10/2010 08:18:31,4580,1
08/10/2010 09:02:13,4580,0
08/10/2010 17:06:51,0174,1
08/10/2010 17:32:29,0174,0
08/10/2010 18:34:58,3883,0
08/10/2010 22:31:36,4606,1
08/10/2010 23:00:14,4606,0
08/11/2010 02:04:17,0991,1
08/11/2010 02:39:25,0991,0
08/11/2010 06:08:34,2771,1
08/11/2010 06:39:43,2771,0
08/11/2010 07:25:16,3883,1
08/11/2010 09:30:15,2520,1
08/11/2010 10:03:09,2520,0
08/11/2010 14:23:26,0701,1
08/11/2010 14:43:30,0701,0
08/11/2010 18:34:14,3883,0
08/12/2010 01:36:37,1057,1
08/12/2010 02:00:52,1057,0
08/12/2010 07:09:56,2615,1
08/12/2010 07:38:46,3883,1
08/12/2010 07:50:00,2615,0
08/12/2010 14:53:22,1775,1
08/12/2010 15:14:29,1775,0
08/12/2010 16:34:32,3120,1
08/12/2010 17:06:37,3120,0
08/12/2010 18:30:09,3883,0
08/12/2010 21:40:03,3790,1
08/12/2010 22:08:01,3790,0
08/13/2010 07:13:39,0305,1
08/13/2010 07:24:17,3883,1
08/13/2010 07:49:52,0305,0
08/13/2010 11:17:46,2460,1
08/13/2010 11:32:55,2460,0
08/13/2010 18:39:05,3883,0
08/13/2010 21:26:48,2512,1
08/13/2010 21:55:49,2512,0
08/13/2010 22:28:06,1169,1
08/13/2010 23:09:04,1169,0
08/16/2010 05:43:45,0312,1
08/16/2010 06:16:51,0312,0
08/16/2010 06:51:16,3033,1
08/16/2010 06:56:18,3033,0
08/16/2010 07:25:45,3883,1
08/16/2010 08:10:34,3910,1
08/16/2010 08:38:53,3910,0
08/16/2010 08:54:31,1174,1
08/16/2010 09:08:52,1174,0
08/16/2010 11:29:07,4818,1
08/16/2010 11:50:03,4856,1
08/16/2010 12:06:15,4818,0
08/16/2010 12:12:08,4856,0
08/16/2010 15:48:07,2485,1
08/16/2010 16:02:00,2485,0
08/16/2010 17:06:31,1381,1
08/16/2010 17:37:11,1381,0
08/16/2010 18:11:02,4563,1
08/16/2010 18:26:05,4563,0
08/16/2010 18:36:48,3883,0
08/16/2010 23:25:44,3904,1
08/16/2010 23:33:53,3904,0
